Start Time,TTFB,TTLB,Blocks Served,SlotOrder,Aborted?,Aborted at
04/19/2026 17:23:21,00:00:00.0627797,00:02:03.5878005,16384,[SLM01|PSC01|LB01|BBT01],False,
04/19/2026 17:25:40,00:00:00.0681879,00:02:02.4731805,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 17:28:00,00:00:00.0582842,00:02:06.3509615,16384,[BBT01|PSC01|LB01|SLM01],False,
04/19/2026 17:30:22,00:00:00.0657996,00:02:05.5369254,16384,[LB01|SLM01|BBT01|PSC01],False,
04/19/2026 17:32:43,00:00:00.0716050,00:02:06.7900061,16384,[LB01|BBT01|PSC01|SLM01],False,
04/19/2026 17:35:05,00:00:00.0629964,00:02:03.9377939,16384,[LB01|PSC01|BBT01|SLM01],False,
04/19/2026 17:37:24,00:00:00.0647196,00:02:04.5106657,16384,[LB01|PSC01|SLM01|BBT01],False,
04/19/2026 17:39:45,00:00:00.0649015,00:02:04.9301871,16384,[BBT01|LB01|SLM01|PSC01],False,
04/19/2026 17:42:03,00:00:00.0685461,00:02:04.1990298,16384,[LB01|SLM01|BBT01|PSC01],False,
04/19/2026 17:44:24,00:00:00.0603677,00:02:04.4301290,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 17:46:43,00:00:00.1706439,00:02:06.1819376,16384,[BBT01|SLM01|PSC01|LB01],False,
04/19/2026 17:49:05,00:00:00.0676676,00:02:03.8282622,16384,[LB01|BBT01|PSC01|SLM01],False,
04/19/2026 17:51:25,00:00:00.0715424,00:02:05.5438914,16384,[PSC01|LB01|SLM01|BBT01],False,
04/19/2026 17:53:45,00:00:00.0686003,00:02:05.9225790,16384,[LB01|SLM01|PSC01|BBT01],False,
04/19/2026 17:56:06,00:00:00.0726884,00:02:05.4221923,16384,[LB01|SLM01|PSC01|BBT01],False,
04/19/2026 17:58:25,00:00:00.0648187,00:02:05.2925647,16384,[BBT01|PSC01|SLM01|LB01],False,
04/19/2026 18:00:46,00:00:00.0727465,00:02:05.3690324,16384,[SLM01|BBT01|LB01|PSC01],False,
04/19/2026 18:03:05,00:00:00.2046765,00:02:08.0831569,16384,[BBT01|SLM01|PSC01|LB01],False,
04/19/2026 18:05:28,00:00:00.0596190,00:02:04.9782338,16384,[BBT01|PSC01|SLM01|LB01],False,
04/19/2026 18:07:47,00:00:00.0695454,00:02:04.5319053,16384,[SLM01|BBT01|PSC01|LB01],False,
04/19/2026 18:10:08,00:00:00.0704233,00:02:04.3328055,16384,[BBT01|LB01|PSC01|SLM01],False,
04/19/2026 18:12:27,00:00:00.0662940,00:02:03.9902120,16384,[LB01|SLM01|BBT01|PSC01],False,
04/19/2026 18:14:47,00:00:00.0723942,00:02:04.1779362,16384,[PSC01|BBT01|LB01|SLM01],False,
04/19/2026 18:17:07,00:00:00.0635392,00:02:03.9748840,16384,[SLM01|LB01|BBT01|PSC01],False,
04/19/2026 18:19:27,00:00:00.0695244,00:02:03.5839687,16384,[PSC01|SLM01|LB01|BBT01],False,
04/19/2026 18:21:48,00:00:00.2016319,00:02:04.0526745,16384,[SLM01|LB01|BBT01|PSC01],False,
04/19/2026 18:24:07,00:00:00.0644349,00:02:02.9354326,16384,[LB01|PSC01|SLM01|BBT01],False,
04/19/2026 18:26:26,00:00:00.0681955,00:02:04.6270385,16384,[SLM01|LB01|PSC01|BBT01],False,
04/19/2026 18:28:46,00:00:00.0660810,00:02:04.0117221,16384,[LB01|PSC01|SLM01|BBT01],False,
04/19/2026 18:31:06,00:00:00.0665723,00:02:04.1865556,16384,[SLM01|PSC01|BBT01|LB01],False,
04/19/2026 18:33:25,00:00:00.0652326,00:02:07.1115665,16384,[PSC01|LB01|BBT01|SLM01],False,
04/19/2026 18:35:49,00:00:00.0709676,00:02:03.5941037,16384,[BBT01|SLM01|PSC01|LB01],False,
04/19/2026 18:38:09,00:00:00.0743290,00:02:05.6608638,16384,[LB01|SLM01|BBT01|PSC01],False,
04/19/2026 18:40:30,00:00:00.2889820,00:02:01.5763748,16384,[BBT01|LB01|SLM01|PSC01],False,
